t,eq
2024-06-25,1.7002269288136755
2024-06-26,1.7002269288136755
2024-06-27,1.7002269288136755
2024-06-28,1.7002269288136755
2024-07-01,1.7002269288136755
2024-07-02,1.7002269288136755
2024-07-03,1.7002269288136755
2024-07-05,1.7002269288136755
2024-07-08,1.7002269288136755
2024-07-09,1.7002269288136755
2024-07-10,1.7002269288136755
2024-07-11,1.7002269288136755
2024-07-12,1.7002269288136755
2024-07-15,1.7002269288136755
2024-07-16,1.7002269288136755
2024-07-17,1.7002269288136755
2024-07-18,1.7002269288136755
2024-07-19,1.7002269288136755
2024-07-22,1.7002269288136755
2024-07-23,1.7002269288136755
2024-07-24,1.7002269288136755
2024-07-25,1.7002269288136755
2024-07-26,1.7002269288136755
2024-07-29,1.7002269288136755
2024-07-30,1.7002269288136755
2024-07-31,1.7002269288136755
2024-08-01,1.7002269288136755
2024-08-02,1.7002269288136755
2024-08-05,1.7002269288136755
2024-08-06,1.7002269288136755
2024-08-07,1.7002269288136755
2024-08-08,1.7002269288136755
2024-08-09,1.7002269288136755
2024-08-12,1.7002269288136755
2024-08-13,1.7002269288136755
2024-08-14,1.7002269288136755
2024-08-15,1.7002269288136755
2024-08-16,1.7002269288136755
2024-08-19,1.7002269288136755
2024-08-20,1.7002269288136755
2024-08-21,1.7002269288136755
2024-08-22,1.7002269288136755
2024-08-23,1.7002269288136755
2024-08-26,1.7002269288136755
2024-08-27,1.7002269288136755
2024-08-28,1.7002269288136755
2024-08-29,1.7002269288136755
2024-08-30,1.7002269288136755
2024-09-03,1.7002269288136755
2024-09-04,1.7002269288136755
2024-09-05,1.7002269288136755
2024-09-06,1.7002269288136755
2024-09-09,1.7002269288136755
2024-09-10,1.7002269288136755
2024-09-11,1.7002269288136755
2024-09-12,1.7002269288136755
2024-09-13,1.7002269288136755
2024-09-16,1.7002269288136755
2024-09-17,1.7002269288136755
2024-09-18,1.7002269288136755
2024-09-19,1.7002269288136755
2024-09-20,1.7002269288136755
2024-09-23,1.7002269288136755
2024-09-24,1.7002269288136755
2024-09-25,1.7002269288136755
2024-09-26,1.7002269288136755
2024-09-27,1.7002269288136755
2024-09-30,1.7002269288136755
2024-10-01,1.7002269288136755
2024-10-02,1.7002269288136755
2024-10-03,1.7002269288136755
2024-10-04,1.7002269288136755
2024-10-07,1.7002269288136755
2024-10-08,1.7002269288136755
2024-10-09,1.7002269288136755
2024-10-10,1.746694373968851
2024-10-11,1.746694373968851
2024-10-14,1.818059210057561
2024-10-15,1.818059210057561
2024-10-16,1.818059210057561
2024-10-17,1.818059210057561
2024-10-18,1.818059210057561
2024-10-21,1.818059210057561
2024-10-22,1.818059210057561
2024-10-23,1.818059210057561
2024-10-24,1.818059210057561
2024-10-25,1.818059210057561
2024-10-28,1.818059210057561
2024-10-29,1.818059210057561
2024-10-30,1.818059210057561
2024-10-31,1.818059210057561
2024-11-01,1.818059210057561
2024-11-04,1.818059210057561
2024-11-05,1.818059210057561
2024-11-06,1.8539088440898601
2024-11-07,1.9133085747815974
2024-11-08,1.9133085747815974
2024-11-11,1.9133085747815974
2024-11-12,1.9133085747815974
2024-11-13,1.9133085747815974
2024-11-14,1.9133085747815974
2024-11-15,1.9133085747815974
2024-11-18,1.9133085747815974
2024-11-19,1.944651236869069
2024-11-20,1.944651236869069
2024-11-21,1.944651236869069
2024-11-22,1.944651236869069
2024-11-25,1.944651236869069
2024-11-26,1.944651236869069
2024-11-27,1.944651236869069
2024-11-29,1.944651236869069
2024-12-02,1.944651236869069
2024-12-03,1.944651236869069
2024-12-04,1.944651236869069
2024-12-05,1.944651236869069
2024-12-06,1.944651236869069
2024-12-09,1.944651236869069
2024-12-10,1.944651236869069
2024-12-11,1.944651236869069
2024-12-12,1.944651236869069
2024-12-13,1.944651236869069
2024-12-16,1.944651236869069
2024-12-17,1.944651236869069
2024-12-18,1.944651236869069
2024-12-19,1.944651236869069
2024-12-20,1.944651236869069
2024-12-23,1.944651236869069
2024-12-24,1.944651236869069
2024-12-26,1.944651236869069
2024-12-27,1.944651236869069
2024-12-30,1.944651236869069
2024-12-31,1.944651236869069
2025-01-02,1.944651236869069
2025-01-03,1.944651236869069
2025-01-06,1.993774805307058
2025-01-07,1.993774805307058
2025-01-08,1.993774805307058
2025-01-10,1.993774805307058
2025-01-13,1.993774805307058
2025-01-14,1.993774805307058
2025-01-15,1.993774805307058
2025-01-16,1.993774805307058
2025-01-17,1.993774805307058
2025-01-21,1.993774805307058
2025-01-22,1.993774805307058
2025-01-23,1.993774805307058
2025-01-24,1.993774805307058
2025-01-27,1.993774805307058
2025-01-28,2.1648142842110225
2025-01-29,2.1648142842110225
2025-01-30,2.1648142842110225
2025-01-31,2.1648142842110225
2025-02-03,2.1648142842110225
2025-02-04,2.1648142842110225
2025-02-05,2.1648142842110225
2025-02-06,2.1648142842110225
2025-02-07,2.1648142842110225
2025-02-10,2.1648142842110225
2025-02-11,2.1648142842110225
2025-02-12,2.1648142842110225
2025-02-13,2.1648142842110225
2025-02-14,2.1648142842110225
2025-02-18,2.1648142842110225
2025-02-19,2.1648142842110225
2025-02-20,2.1648142842110225
2025-02-21,2.1648142842110225
2025-02-24,2.1648142842110225
2025-02-25,2.1648142842110225
2025-02-26,2.1648142842110225
2025-02-27,2.1648142842110225
2025-02-28,2.1648142842110225
2025-03-03,2.1648142842110225
2025-03-04,2.1648142842110225
2025-03-05,2.1648142842110225
2025-03-06,2.1648142842110225
2025-03-07,2.1648142842110225
2025-03-10,2.1648142842110225
2025-03-11,2.1648142842110225
2025-03-12,2.1648142842110225
2025-03-13,2.1648142842110225
2025-03-14,2.1648142842110225
2025-03-17,2.1648142842110225
2025-03-18,2.1648142842110225
2025-03-19,2.1648142842110225
2025-03-20,2.1648142842110225
2025-03-21,2.1648142842110225
2025-03-24,2.1648142842110225
2025-03-25,2.1648142842110225
2025-03-26,2.1648142842110225
2025-03-27,2.1648142842110225
2025-03-28,2.1648142842110225
2025-03-31,2.1648142842110225
2025-04-01,2.1648142842110225
2025-04-02,2.1648142842110225
2025-04-03,2.1648142842110225
2025-04-04,2.1648142842110225
2025-04-07,2.1648142842110225
2025-04-08,2.1648142842110225
2025-04-09,2.1648142842110225
2025-04-10,2.1648142842110225
2025-04-11,2.1648142842110225
2025-04-14,2.1648142842110225
2025-04-15,2.1648142842110225
2025-04-16,2.1648142842110225
2025-04-17,2.1648142842110225
2025-04-21,2.1648142842110225
2025-04-22,2.1648142842110225
2025-04-23,2.1648142842110225
2025-04-24,2.1648142842110225
2025-04-25,2.1648142842110225
2025-04-28,2.1648142842110225
2025-04-29,2.1648142842110225
2025-04-30,2.1648142842110225
2025-05-01,2.1648142842110225
2025-05-02,2.1648142842110225
2025-05-05,2.1648142842110225
2025-05-06,2.1648142842110225
2025-05-07,2.1648142842110225
2025-05-08,2.1648142842110225
2025-05-09,2.1648142842110225
2025-05-12,2.1648142842110225
2025-05-13,2.3342255986406437
2025-05-14,2.3342255986406437
2025-05-15,2.3342255986406437
2025-05-16,2.3342255986406437
2025-05-19,2.3342255986406437
2025-05-20,2.3342255986406437
2025-05-21,2.3342255986406437
2025-05-22,2.3342255986406437
2025-05-23,2.3342255986406437
2025-05-27,2.3342255986406437
2025-05-28,2.3342255986406437
2025-05-29,2.3342255986406437
2025-05-30,2.3342255986406437
2025-06-02,2.3342255986406437
2025-06-03,2.401566343474809
2025-06-04,2.4422249390807123
2025-06-05,2.4422249390807123
2025-06-06,2.4422249390807123
2025-06-09,2.4422249390807123
2025-06-10,2.4422249390807123
2025-06-11,2.4422249390807123
2025-06-12,2.4422249390807123
2025-06-13,2.4422249390807123
2025-06-16,2.4422249390807123
2025-06-17,2.4422249390807123
2025-06-18,2.4422249390807123
2025-06-20,2.4422249390807123
2025-06-23,2.4422249390807123
2025-06-24,2.537357569757144
2025-06-25,2.537357569757144
2025-06-26,2.537357569757144
2025-06-27,2.537357569757144
2025-06-30,2.537357569757144
2025-07-01,2.537357569757144
2025-07-02,2.565890125459455
2025-07-03,2.6121426864784074
2025-07-07,2.6121426864784074
2025-07-08,2.6121426864784074
2025-07-09,2.6121426864784074
2025-07-10,2.6121426864784074
2025-07-11,2.6121426864784074
2025-07-14,2.6121426864784074
2025-07-15,2.6121426864784074
2025-07-16,2.6121426864784074
2025-07-17,2.6121426864784074
2025-07-18,2.6121426864784074
2025-07-21,2.6121426864784074
2025-07-22,2.6121426864784074
2025-07-23,2.6121426864784074
2025-07-24,2.710832903759912
2025-07-25,2.710832903759912
2025-07-28,2.710832903759912
2025-07-29,2.710832903759912
2025-07-30,2.710832903759912
2025-07-31,2.710832903759912
2025-08-01,2.710832903759912
2025-08-04,2.800415684878257
2025-08-05,2.800415684878257
2025-08-06,2.800415684878257
2025-08-07,2.800415684878257
2025-08-08,2.800415684878257
2025-08-11,2.800415684878257
2025-08-12,2.800415684878257
2025-08-13,2.800415684878257
2025-08-14,2.800415684878257
2025-08-15,2.800415684878257
2025-08-18,2.800415684878257
2025-08-19,2.800415684878257
2025-08-20,2.800415684878257
2025-08-21,2.800415684878257
2025-08-22,2.800415684878257
2025-08-25,2.800415684878257
2025-08-26,2.888855319167911
2025-08-27,2.888855319167911
2025-08-28,2.888855319167911
2025-08-29,2.888855319167911
2025-09-02,2.888855319167911
2025-09-03,2.888855319167911
2025-09-04,2.888855319167911
2025-09-05,2.888855319167911
2025-09-08,2.888855319167911
2025-09-09,2.888855319167911
2025-09-10,2.888855319167911
2025-09-11,2.888855319167911
2025-09-12,2.888855319167911
2025-09-15,2.888855319167911
2025-09-16,2.888855319167911
2025-09-17,2.888855319167911
2025-09-18,2.888855319167911
2025-09-19,2.888855319167911
2025-09-22,3.037609938190127
2025-09-23,3.037609938190127
2025-09-24,3.037609938190127
2025-09-25,3.037609938190127
2025-09-26,3.037609938190127
2025-09-29,3.037609938190127
2025-09-30,3.037609938190127
2025-10-01,3.037609938190127
2025-10-02,3.037609938190127
2025-10-03,3.037609938190127
